pair,corpus,scene,pair_kind,layout,season,height_m,tilt_deg,yaw_deg,scale_ratio,b_px,area_frac,covis_frac,compensation_src,вердикт,bytes,dup_group,dup_size,dup_kind
ss_pair_618efcb56c0c_00002_inside_ss_w.npz,ss,618efcb55024550007345821,same_source,inside,pseudo_winter,279.0,11.51,208.85,0.988,1988,1.0,0.9999,,,2912255,g0004,2,revisit
ss_pair_618efcb56c0c_00003_partial_ss.npz,ss,618efcb55024550007345821,same_source,partial,none,263.2,6.19,350.45,0.973,2013,0.7214,0.7471,,,2755282,g0004,2,revisit
ss_pair_618efcb56c0c_00004_inside_ss.npz,ss,618efcb55024550007345821,same_source,inside,none,276.5,6.88,242.31,1.187,1524,1.0,0.9984,,,2625754,g0004,2,revisit
ss_pair_61a418b338eb_00000_inside_ss.npz,ss,61a418b3ca228100065cb967,same_source,inside,none,271.1,1.98,230.88,1.168,1420,1.0,0.9976,,,2606060,g0328,1,
ss_pair_61a418b338eb_00001_partial_ss.npz,ss,61a418b3ca228100065cb967,same_source,partial,none,298.1,13.69,214.12,1.134,1651,0.7597,0.6992,,,2738920,g0328,1,
ss_pair_61a418b338eb_00002_inside_ss_a.npz,ss,61a418b3ca228100065cb967,same_source,inside,pseudo_autumn,198.7,10.61,312.37,1.175,1872,1.0,0.9996,,,2770170,g0328,1,
ss_pair_61a418b338eb_00003_partial_ss.npz,ss,61a418b3ca228100065cb967,same_source,partial,none,271.7,16.73,186.73,0.963,945,0.735,0.7874,,,2015999,g0328,1,
ss_pair_63a9576b82ab_00000_inside_ss.npz,ss,63a9576beb16e8000519a1ed,same_source,inside,none,274.6,9.8,277.86,0.852,1302,1.0,0.9987,,,2344447,g0363,1,
ss_pair_63a9576b82ab_00001_partial_ss_a.npz,ss,63a9576beb16e8000519a1ed,same_source,partial,pseudo_autumn,221.0,4.52,256.69,0.884,897,0.8086,0.8001,,,2092214,g0363,1,
ss_pair_68c785cf431d_00000_inside_ss_a.npz,ss,68c785cff2fef56460dd3d64,same_source,inside,pseudo_autumn,273.6,14.12,359.69,0.968,1327,1.0,1.0,,,2514458,g0508,1,
ss_pair_5f4abfb92c84_00000_partial_ss.npz,ss,5f4abfb9ce55190005b826d8,same_source,partial,none,212.7,5.46,346.09,0.944,826,0.7562,0.7407,,,1482968,g0198,1,
ss_pair_60ef5d851f85_00000_inside_ss.npz,ss,60ef5d8589ec130007b82886,same_source,inside,none,182.9,16.05,124.47,0.874,1288,1.0,1.0,,,2252345,g0298,1,
ss_pair_60ef5d851f85_00001_inside_ss_a.npz,ss,60ef5d8589ec130007b82886,same_source,inside,pseudo_autumn,271.7,2.59,103.67,0.979,1295,1.0,1.0,,,2611233,g0298,1,
ss_pair_60ef5d851f85_00002_inside_ss_a.npz,ss,60ef5d8589ec130007b82886,same_source,inside,pseudo_autumn,197.3,13.59,158.55,1.124,2048,1.0,1.0,,,3475932,g0298,1,
ss_pair_60ef5d851f85_00003_inside_ss_s.npz,ss,60ef5d8589ec130007b82886,same_source,inside,pseudo_spring,259.2,1.2,142.23,1.114,1499,1.0,0.9999,,,2762407,g0298,1,
ss_pair_63a9ab35c392_00000_partial_ss.npz,ss,63a9ab353fb8c100063c5526,same_source,partial,none,289.3,12.96,106.12,1.096,1948,0.7661,0.6609,,,3083566,g0367,1,
ss_pair_63a9ab35c392_00001_partial_ss_s.npz,ss,63a9ab353fb8c100063c5526,same_source,partial,pseudo_spring,238.4,8.93,199.71,0.953,1858,0.6923,0.6832,,,3151229,g0367,1,
ss_pair_67ef3883814c_00000_inside_ss.npz,ss,67ef3883ca6f76f97a4b0144,same_source,inside,none,270.7,7.72,143.65,1.131,1840,1.0,0.9994,,,3622248,g0011,2,revisit
ss_pair_67ef3883814c_00001_partial_ss.npz,ss,67ef3883ca6f76f97a4b0144,same_source,partial,none,175.8,10.07,62.83,1.017,1159,0.7919,0.7908,,,2333806,g0011,2,revisit
ss_pair_6150e4869eb3_00000_inside_ss_s.npz,ss,6150e486e4643000072876c5,same_source,inside,pseudo_spring,246.5,2.61,0.39,0.891,1504,1.0,0.9991,,,3007832,g0308,1,
ss_pair_6150e4869eb3_00001_inside_ss_a.npz,ss,6150e486e4643000072876c5,same_source,inside,pseudo_autumn,217.9,5.23,301.69,0.996,1383,1.0,0.9998,,,2808673,g0308,1,
ss_pair_63ef7deec725_00000_inside_ss_w.npz,ss,63ef7dee525f0700077ed4b0,same_source,inside,pseudo_winter,242.5,0.92,136.85,1.199,1940,1.0,0.9969,,,3369282,g0372,1,
ss_pair_63ef7deec725_00001_inside_ss.npz,ss,63ef7dee525f0700077ed4b0,same_source,inside,none,279.7,5.36,37.92,0.995,1412,1.0,0.9982,,,2911182,g0372,1,
ss_pair_632527a2e9c1_00000_inside_ss_a.npz,ss,632527a29ee90900078a7111,same_source,inside,pseudo_autumn,180.5,13.63,136.18,0.996,1735,1.0,0.9995,,,3318164,g0006,2,revisit
ss_pair_632527a2e9c1_00001_inside_ss.npz,ss,632527a29ee90900078a7111,same_source,inside,none,262.1,6.58,184.86,0.89,1339,1.0,1.0,,,2505307,g0006,2,revisit
ss_pair_666b77758579_00000_partial_ss.npz,ss,666b7775f1cf8e0001fb2f0c,same_source,partial,none,190.9,4.19,303.73,1.125,1311,0.8032,0.8063,,,2645658,g0444,1,
ss_pair_5f9bc33be7cd_00000_inside_ss.npz,ss,5f9bc33b1b48e50005418620,same_source,inside,none,200.8,2.54,105.68,0.917,1382,1.0,1.0,,,2323282,g0226,1,
ss_pair_614c50a12357_00000_partial_ss.npz,ss,614c50a18c56070006259d51,same_source,partial,none,234.6,17.29,289.47,0.887,1947,0.8175,0.8034,,,3307596,g0307,1,
ss_pair_681791852669_00000_inside_ss.npz,ss,6817918525ae1db94ad474bd,same_source,inside,none,185.9,18.45,69.35,0.904,1492,1.0,1.0,,,2844117,g0483,1,
ss_pair_67d58e6dddbb_00000_partial_ss_w.npz,ss,67d58e6dc8ccd45a00aa3d39,same_source,partial,pseudo_winter,242.9,2.81,310.26,0.935,1060,0.8211,0.8303,,,2218621,g0480,1,
ss_pair_67d58e6dddbb_00001_inside_ss_w.npz,ss,67d58e6dc8ccd45a00aa3d39,same_source,inside,pseudo_winter,183.5,9.7,79.3,1.111,1471,1.0,0.9999,,,2247637,g0480,1,
ss_pair_6174b6e7606f_00000_inside_ss.npz,ss,6174b6e73b51b90006e0e79c,same_source,inside,none,246.0,6.79,268.45,1.148,1481,0.9999,0.9988,,,2909650,g0312,1,
ss_pair_67b39214c675_00000_partial_ss_a.npz,ss,67b3921452200bd46b3a26d3,same_source,partial,pseudo_autumn,242.8,8.0,120.75,0.951,1127,0.7804,0.7737,,,1740359,g0478,1,
ss_pair_69a599f19572_00000_partial_ss.npz,ss,69a599f10b6e2755bd7ea22b,same_source,partial,none,272.4,12.8,92.67,0.852,989,0.7413,0.6356,,,1814856,g0016,2,revisit
ss_pair_5de444f1e641_00000_inside_ss.npz,ss,5de444f1a9ab930007f2bca5,same_source,inside,none,176.9,17.2,164.24,1.065,1456,1.0,0.9701,,,2394143,g0124,1,
ss_pair_5d5321121b51_00000_inside_ss_w.npz,ss,5d53211227b32f0007cd8aaa,same_source,inside,pseudo_winter,273.4,2.98,53.11,1.045,1762,1.0,0.9935,,,3309786,g0110,1,
ss_pair_5d5321121b51_00001_partial_ss.npz,ss,5d53211227b32f0007cd8aaa,same_source,partial,none,177.1,1.89,338.06,0.949,1101,0.7591,0.7505,,,2342368,g0110,1,
ss_pair_5d5321121b51_00002_partial_ss.npz,ss,5d53211227b32f0007cd8aaa,same_source,partial,none,242.8,1.47,314.29,1.167,1269,0.7055,0.697,,,1761806,g0110,1,
ss_pair_5d5321121b51_00003_inside_ss.npz,ss,5d53211227b32f0007cd8aaa,same_source,inside,none,239.2,18.78,14.66,1.113,1766,1.0,0.9979,,,3449597,g0110,1,
ss_pair_63aac2fc63bd_00000_inside_ss_a.npz,ss,63aac2fc3fb8c100063c552f,same_source,inside,pseudo_autumn,251.5,10.5,294.49,1.005,1870,1.0,0.9991,,,3499323,g0368,1,
ss_pair_63aac2fc63bd_00001_inside_ss.npz,ss,63aac2fc3fb8c100063c552f,same_source,inside,none,225.0,17.11,289.6,1.179,1746,1.0,0.998,,,3159077,g0368,1,
ss_pair_63aac2fc63bd_00002_partial_ss_a.npz,ss,63aac2fc3fb8c100063c552f,same_source,partial,pseudo_autumn,276.9,1.17,217.39,0.991,1685,0.7881,0.7933,,,3309292,g0368,1,
ss_pair_63aac2fc63bd_00003_partial_ss.npz,ss,63aac2fc3fb8c100063c552f,same_source,partial,none,236.5,0.5,151.93,1.152,1913,0.6309,0.6024,,,2636140,g0368,1,
ss_pair_62273be9bb86_00000_partial_ss_s.npz,ss,62273be91ea0da00077c0c85,same_source,partial,pseudo_spring,293.2,9.15,334.44,1.02,1542,0.663,0.6476,,,2086384,g0331,1,
ss_pair_62273be9bb86_00001_inside_ss.npz,ss,62273be91ea0da00077c0c85,same_source,inside,none,238.8,10.2,331.53,0.962,1899,1.0,0.999,,,2899649,g0331,1,
ss_pair_62273be9bb86_00002_inside_ss_a.npz,ss,62273be91ea0da00077c0c85,same_source,inside,pseudo_autumn,211.8,7.96,149.92,0.852,1190,1.0,0.9976,,,2304151,g0331,1,
ss_pair_62273be9bb86_00003_inside_ss_s.npz,ss,62273be91ea0da00077c0c85,same_source,inside,pseudo_spring,270.2,11.23,43.17,0.932,1278,1.0,0.9999,,,2301092,g0331,1,
ss_pair_61b9d9d77be8_00000_inside_ss_w.npz,ss,61b9d9d7b26de1000596d623,same_source,inside,pseudo_winter,259.8,15.14,338.82,1.171,1587,1.0,0.9998,,,2605221,g0005,2,revisit
ss_pair_61b9d9d77be8_00001_inside_ss.npz,ss,61b9d9d7b26de1000596d623,same_source,inside,none,223.1,7.47,95.02,1.087,1469,1.0,0.9993,,,2486216,g0005,2,revisit
ss_pair_67db5f807926_00000_partial_ss.npz,ss,67db5f80ccf7299e770a7844,same_source,partial,none,232.5,2.42,214.56,0.866,1847,0.7097,0.7046,,,3176217,g0010,2,revisit
ss_pair_68bc46485af2_00000_inside_ss_a.npz,ss,68bc4648be6b4e088eefe907,same_source,inside,pseudo_autumn,202.7,5.09,219.34,1.049,1535,1.0,1.0,,,2810559,g0013,2,revisit
ss_pair_676180b8f13f_00000_inside_ss_s.npz,ss,676180b82c41e60001b76567,same_source,inside,pseudo_spring,213.1,1.54,343.25,1.153,1489,1.0,1.0,,,2902507,g0476,1,
ss_pair_5cd99a5a0173_00000_partial_ss_s.npz,ss,5cd99a5a1987090005cd5cbf,same_source,partial,pseudo_spring,284.0,1.22,250.51,0.895,853,0.77,0.6869,,,2108784,g0003,2,revisit
ss_pair_636399476aca_00000_inside_ss_s.npz,ss,636399470769a900054c938b,same_source,inside,pseudo_spring,258.8,16.44,308.13,1.09,1402,0.9999,0.9961,,,2827213,g0354,1,
ss_pair_672cc905058d_00000_partial_ss_w.npz,ss,672cc90504bd070001991c3e,same_source,partial,pseudo_winter,237.6,8.87,139.45,1.181,1729,0.815,0.8555,,,2357734,g0000,3,revisit
ss_pair_68935f858648_00000_inside_ss_w.npz,ss,68935f8572118d558aa0b61a,same_source,inside,pseudo_winter,262.1,10.02,270.39,1.156,1946,1.0,0.9696,,,4478887,g0494,1,
ss_pair_68935f858648_00001_partial_ss_w.npz,ss,68935f8572118d558aa0b61a,same_source,partial,pseudo_winter,275.5,3.27,120.39,1.117,1255,0.7798,0.7667,,,2709931,g0494,1,
ss_pair_68935f858648_00002_partial_ss.npz,ss,68935f8572118d558aa0b61a,same_source,partial,none,192.2,15.08,6.05,1.107,1728,0.7536,0.8035,,,3682753,g0494,1,
ss_pair_5d3f4453f6a2_00000_inside_ss_a.npz,ss,5d3f4453db56bc0007420e23,same_source,inside,pseudo_autumn,263.3,1.71,327.75,1.026,1776,1.0,0.9821,,,3158632,g0109,1,
ss_pair_5d3f4453f6a2_00001_inside_ss.npz,ss,5d3f4453db56bc0007420e23,same_source,inside,none,235.4,2.52,88.09,1.15,1797,1.0,0.9786,,,2810533,g0109,1,
ss_pair_6317b7e69a64_00000_inside_ss_s.npz,ss,6317b7e614f1ff00081de82d,same_source,inside,pseudo_spring,197.7,8.5,1.21,1.129,1447,1.0,0.9946,,,3220736,g0348,1,
ss_pair_6317b7e69a64_00001_inside_ss_s.npz,ss,6317b7e614f1ff00081de82d,same_source,inside,pseudo_spring,198.1,6.76,131.05,1.164,2048,1.0,0.9958,,,4281213,g0348,1,
ss_pair_6317b7e69a64_00002_inside_ss_s.npz,ss,6317b7e614f1ff00081de82d,same_source,inside,pseudo_spring,213.9,4.45,225.02,1.069,1413,1.0,0.9964,,,3146706,g0348,1,
ss_pair_67d58565780c_00000_partial_ss_s.npz,ss,67d58565c8ccd45a00aa3325,same_source,partial,pseudo_spring,245.1,13.23,10.94,0.996,1891,0.7865,0.6902,,,2623331,g0010,2,revisit
ss_pair_600da99ca102_00000_partial_ss.npz,ss,600da99ca0f00700052c5c29,same_source,partial,none,200.4,13.53,54.41,0.978,1471,0.7885,0.8411,,,2200507,g0249,1,
ss_pair_600da99ca102_00001_partial_ss.npz,ss,600da99ca0f00700052c5c29,same_source,partial,none,186.9,8.93,13.22,1.13,1416,0.7936,0.7965,,,2317836,g0249,1,
ss_pair_601ef7070b98_00000_partial_ss_s.npz,ss,601ef707c4550c00050ee5ba,same_source,partial,pseudo_spring,266.4,8.67,147.68,1.076,1076,0.7546,0.7711,,,1928250,g0252,1,
ss_pair_67d88620485f_00000_inside_ss_a.npz,ss,67d886201325d3f9345c9753,same_source,inside,pseudo_autumn,258.7,11.24,320.93,1.048,1896,1.0,0.9918,,,4000027,g0481,1,
ss_pair_5d1d475025bb_00000_partial_ss_w.npz,ss,5d1d475093e1130005fc0ec8,same_source,partial,pseudo_winter,257.4,17.06,352.26,0.91,1168,0.7918,0.8445,,,1906824,g0108,1,
ss_pair_6319f0aa780e_00000_inside_ss.npz,ss,6319f0aa14f1ff00081de879,same_source,inside,none,193.9,12.89,99.63,0.953,1504,1.0,0.9946,,,3044559,g0349,1,
ss_pair_69069f52c468_00000_partial_ss_a.npz,ss,69069f5231709507115b581e,same_source,partial,pseudo_autumn,196.0,4.33,2.94,1.116,1088,0.8335,0.8374,,,1890977,g0014,2,copy
ss_pair_5ec8b033f703_00000_inside_ss_a.npz,ss,5ec8b033f62f370006df341f,same_source,inside,pseudo_autumn,287.8,9.96,101.14,1.056,1485,1.0,0.9998,,,2822925,g0172,1,
ss_pair_682dca349e91_00000_inside_ss_w.npz,ss,682dca349586b8d5986e1f4b,same_source,inside,pseudo_winter,264.7,11.26,149.95,1.099,1908,1.0,0.9908,,,4094496,g0484,1,
ss_pair_682dca349e91_00001_partial_ss.npz,ss,682dca349586b8d5986e1f4b,same_source,partial,none,177.9,16.51,94.6,1.027,1470,0.8378,0.8686,,,2966002,g0484,1,
ss_pair_682dca349e91_00002_inside_ss_s.npz,ss,682dca349586b8d5986e1f4b,same_source,inside,pseudo_spring,202.0,9.32,85.08,0.931,1220,1.0,0.9752,,,2770058,g0484,1,
ss_pair_65df4798fb17_00000_partial_ss_w.npz,ss,65df47987175970001f7192d,same_source,partial,pseudo_winter,191.7,0.91,122.85,0.925,981,0.689,0.682,,,1783509,g0007,2,revisit
ss_pair_65df4798fb17_00001_partial_ss.npz,ss,65df47987175970001f7192d,same_source,partial,none,247.8,6.55,223.5,1.013,1353,0.6011,0.568,,,1837448,g0007,2,revisit
ss_pair_5ea97aff917a_00000_inside_ss.npz,ss,5ea97aff3295f300072a6d1e,same_source,inside,none,185.8,10.7,132.99,0.9,1612,1.0,0.9993,,,2675715,g0160,1,
ss_pair_67efeb6ea629_00000_inside_ss.npz,ss,67efeb6eca6f76f97a4bce2a,same_source,inside,none,186.5,4.72,349.01,1.163,1917,1.0,0.9935,,,3893530,g0011,2,revisit
ss_pair_67efeb6ea629_00001_inside_ss_a.npz,ss,67efeb6eca6f76f97a4bce2a,same_source,inside,pseudo_autumn,176.1,2.57,229.88,1.104,1821,1.0,0.9878,,,3666244,g0011,2,revisit
ss_pair_63a9417d7740_00000_inside_ss.npz,ss,63a9417deb16e8000519a1e3,same_source,inside,none,241.0,13.38,116.92,1.111,1725,1.0,0.9837,,,3101743,g0360,1,
ss_pair_68bce2598760_00000_partial_ss.npz,ss,68bce259dddc7bae46a43706,same_source,partial,none,280.5,7.08,242.52,0.889,1127,0.7487,0.7324,,,2117059,g0013,2,revisit
ss_pair_6082f37b1e08_00000_inside_ss.npz,ss,6082f37b2e77e600076c9b7d,same_source,inside,none,243.5,10.73,26.46,1.194,1697,1.0,0.9931,,,3097107,g0270,1,
ss_pair_5f478d02e2ce_00000_partial_ss.npz,ss,5f478d02f4b82d0005a702b2,same_source,partial,none,269.0,19.99,41.97,1.044,1228,0.7872,0.8756,,,2103191,g0197,1,
ss_pair_6906a74e2386_00000_inside_ss.npz,ss,6906a74e31709507115b5cf5,same_source,inside,none,186.6,8.08,271.43,1.123,1723,1.0,0.9999,,,3274750,g0015,2,copy
ss_pair_5d58a6fe023c_00000_partial_ss.npz,ss,5d58a6fe2da0670007a57e4b,same_source,partial,none,245.8,11.61,151.94,1.178,1864,0.8595,0.8411,,,3819154,g0111,1,
ss_pair_5d58a6fe023c_00001_partial_ss_w.npz,ss,5d58a6fe2da0670007a57e4b,same_source,partial,pseudo_winter,197.5,8.34,105.58,1.123,999,0.6965,0.7114,,,1767919,g0111,1,
ss_pair_5d58a6fe023c_00002_inside_ss_s.npz,ss,5d58a6fe2da0670007a57e4b,same_source,inside,pseudo_spring,257.0,5.09,22.96,1.01,1528,1.0,0.9811,,,3176649,g0111,1,
ss_pair_5d58a6fe023c_00003_inside_ss_a.npz,ss,5d58a6fe2da0670007a57e4b,same_source,inside,pseudo_autumn,198.3,8.08,40.19,1.152,1964,1.0,0.9908,,,3524627,g0111,1,
ss_pair_66c4e5c07781_00000_inside_ss.npz,ss,66c4e5c00378ba0001bb5e0b,same_source,inside,none,201.1,1.97,218.71,1.046,1754,1.0,1.0,,,3032270,g0448,1,
ss_pair_66c4e5c07781_00001_inside_ss.npz,ss,66c4e5c00378ba0001bb5e0b,same_source,inside,none,266.2,1.79,156.91,1.143,1942,1.0,0.9999,,,3391467,g0448,1,
ss_pair_66c4e5c07781_00002_inside_ss_a.npz,ss,66c4e5c00378ba0001bb5e0b,same_source,inside,pseudo_autumn,221.5,4.71,16.16,0.858,1570,1.0,1.0,,,2912512,g0448,1,
ss_pair_6670256b5d60_00000_inside_ss_a.npz,ss,6670256bf1cf8e0001fb2f88,same_source,inside,pseudo_autumn,274.8,6.03,81.32,0.99,1322,1.0,0.9999,,,2544373,g0445,1,
ss_pair_6670256b5d60_00001_inside_ss.npz,ss,6670256bf1cf8e0001fb2f88,same_source,inside,none,267.1,8.42,136.22,1.171,2048,1.0,0.999,,,4208448,g0445,1,
ss_pair_67a7b1ed4ea0_00000_inside_ss_a.npz,ss,67a7b1ed3109fff30a59c383,same_source,inside,pseudo_autumn,217.4,4.34,358.38,0.948,1260,1.0,0.9996,,,2230687,g0477,1,
ss_pair_67a7b1ed4ea0_00001_inside_ss.npz,ss,67a7b1ed3109fff30a59c383,same_source,inside,none,216.5,17.99,188.45,1.02,1797,1.0,0.9997,,,3002360,g0477,1,
ss_pair_61b9e5f2b6a4_00000_partial_ss.npz,ss,61b9e5f2b26de1000596d62b,same_source,partial,none,268.6,13.56,55.93,1.091,1800,0.7913,0.8564,,,1308281,g0005,2,revisit
ss_pair_61b9e5f2b6a4_00001_inside_ss_w.npz,ss,61b9e5f2b26de1000596d62b,same_source,inside,pseudo_winter,266.6,15.93,154.42,0.957,1442,1.0,1.0,,,1518589,g0005,2,revisit
ss_pair_5ea6bfb84072_00000_inside_ss_s.npz,ss,5ea6bfb83295f300072a6cf6,same_source,inside,pseudo_spring,259.2,11.15,56.12,1.092,1680,1.0,0.9915,,,3154990,g0158,1,
ss_pair_6177c495a90b_00000_inside_ss_a.npz,ss,6177c495d89d970005d8bcef,same_source,inside,pseudo_autumn,241.1,2.35,262.49,1.075,1996,1.0,0.991,,,3551415,g0313,1,
ss_pair_6177c495a90b_00001_inside_ss_a.npz,ss,6177c495d89d970005d8bcef,same_source,inside,pseudo_autumn,252.0,7.85,320.17,1.191,2048,1.0,0.9925,,,3866084,g0313,1,
ss_pair_6888e9452d37_00000_partial_ss.npz,ss,6888e945e2874a09097484da,same_source,partial,none,235.4,19.73,330.57,0.957,1683,0.7486,0.8372,,,2646714,g0489,1,
ss_pair_6995d7720139_00000_inside_ss_w.npz,ss,6995d772b97d91551cab1e46,same_source,inside,pseudo_winter,241.8,9.06,284.81,0.986,1959,1.0,1.0,,,2847124,g0531,1,
ss_pair_5cec3297b452_00000_inside_ss_s.npz,ss,5cec32974eaca00005a57243,same_source,inside,pseudo_spring,191.8,8.32,260.58,1.067,1692,1.0,0.9003,,,3669661,g0003,2,revisit
ss_pair_669e2e81ef59_00000_partial_ss_s.npz,ss,669e2e8178128a0001441702,same_source,partial,pseudo_spring,194.0,11.88,181.16,0.891,1037,0.6861,0.7339,,,1493345,g0446,1,
ss_pair_69a84f24be77_00000_partial_ss_w.npz,ss,69a84f24970e1272d3a0477e,same_source,partial,pseudo_winter,180.9,12.17,71.81,1.054,1659,0.736,0.6752,,,2511457,g0016,2,revisit
ss_pair_618f2de256d4_00000_inside_ss_w.npz,ss,618f2de25024550007345827,same_source,inside,pseudo_winter,264.9,1.9,31.07,0.905,1774,1.0,1.0,,,1722629,g0004,2,revisit
ss_pair_618f2de256d4_00001_inside_ss.npz,ss,618f2de25024550007345827,same_source,inside,none,199.1,6.48,171.41,1.058,1324,1.0,1.0,,,1446922,g0004,2,revisit
ss_pair_618f2de256d4_00002_inside_ss_w.npz,ss,618f2de25024550007345827,same_source,inside,pseudo_winter,215.6,10.6,150.54,1.057,2048,1.0,1.0,,,1409449,g0004,2,revisit
ss_pair_5d8fd6eb533c_00000_partial_ss.npz,ss,5d8fd6ebd014d80007e40198,same_source,partial,none,265.9,19.37,71.41,1.015,1370,0.6838,0.7397,,,2314696,g0117,1,
ss_pair_5d8fd6eb533c_00001_inside_ss_w.npz,ss,5d8fd6ebd014d80007e40198,same_source,inside,pseudo_winter,189.7,0.17,49.78,0.987,1216,1.0,0.983,,,2657882,g0117,1,
ss_pair_5d8fd6eb533c_00002_inside_ss.npz,ss,5d8fd6ebd014d80007e40198,same_source,inside,none,201.8,10.16,324.53,0.977,1357,1.0,0.9941,,,2797408,g0117,1,
ss_pair_5d8fd6eb533c_00003_partial_ss.npz,ss,5d8fd6ebd014d80007e40198,same_source,partial,none,177.3,0.15,84.8,1.143,1401,0.78,0.7744,,,2142436,g0117,1,
ss_pair_5d8fd6eb533c_00004_inside_ss.npz,ss,5d8fd6ebd014d80007e40198,same_source,inside,none,227.6,15.75,305.51,1.105,1900,1.0,0.9718,,,4253878,g0117,1,
ss_pair_63a987c2b86a_00000_inside_ss_w.npz,ss,63a987c23fb8c100063c551a,same_source,inside,pseudo_winter,254.4,7.85,353.51,0.941,1214,1.0,0.9981,,,2552826,g0365,1,
ss_pair_63a987c2b86a_00001_inside_ss.npz,ss,63a987c23fb8c100063c551a,same_source,inside,none,217.8,4.98,294.51,0.941,1781,1.0,1.0,,,2969281,g0365,1,
ss_pair_63a987c2b86a_00002_partial_ss_a.npz,ss,63a987c23fb8c100063c551a,same_source,partial,pseudo_autumn,234.1,4.33,229.81,1.192,1096,0.7658,0.7882,,,2075580,g0365,1,
ss_pair_6325df675a69_00000_inside_ss.npz,ss,6325df679ee90900078a7118,same_source,inside,none,184.2,19.14,334.58,0.943,1825,1.0,0.994,,,3145163,g0006,2,revisit
ss_pair_6325df675a69_00001_partial_ss.npz,ss,6325df679ee90900078a7118,same_source,partial,none,251.0,1.28,194.66,1.127,1475,0.6039,0.6101,,,2036253,g0006,2,revisit
ss_pair_687999777145_00000_partial_ss.npz,ss,68799977d96a1fcfd6c65fdb,same_source,partial,none,297.2,5.07,242.02,1.062,1193,0.7589,0.6999,,,2234784,g0012,2,revisit
ss_pair_689f315b13ec_00000_partial_ss_a.npz,ss,689f315b7ed99649ec7f3389,same_source,partial,pseudo_autumn,176.6,1.86,1.95,1.056,938,0.7315,0.7377,,,1960918,g0500,1,
ss_pair_68816f5811ba_00000_partial_ss.npz,ss,68816f584f9a95b1e536fa1f,same_source,partial,none,202.1,11.33,157.83,1.196,1870,0.809,0.8381,,,3059991,g0488,1,
ss_pair_66548ad71a8f_00000_inside_ss_a.npz,ss,66548ad749dd860001fae239,same_source,inside,pseudo_autumn,292.1,4.32,1.31,0.913,1357,1.0,0.999,,,3033562,g0442,1,
ss_pair_5eb5cf689397_00000_partial_ss.npz,ss,5eb5cf68ba92740006ad67ae,same_source,partial,none,178.9,19.0,186.59,1.052,1434,0.6806,0.7978,,,2502630,g0164,1,
ss_pair_66d536d6b683_00000_inside_ss.npz,ss,66d536d611a1ae0001f7b098,same_source,inside,none,207.6,9.96,37.99,0.887,1433,1.0,0.9985,,,2479920,g0450,1,
pilot_pair_5f75ec1d_00000_inside.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,inside,,282.7,2.74,315.55,1.076,1465,1.0,1.0,field,,2256715,g0213,1,
pilot_pair_5f75ec1d_00001_partial.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,partial,,193.8,4.23,173.6,0.859,1395,0.6141,0.5941,field,,2159930,g0213,1,
pilot_pair_5f75ec1d_00002_partial.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,partial,,271.1,0.63,76.2,0.908,1630,0.7664,0.7637,field,,2444926,g0213,1,
pilot_pair_5f75ec1d_00003_inside.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,inside,,175.7,1.06,94.5,0.983,1335,1.0,0.9999,field,,1938059,g0213,1,
pilot_pair_5f75ec1d_00004_partial.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,partial,,243.0,2.43,70.67,0.876,1918,0.7458,0.7423,field,,3310002,g0213,1,
pilot_pair_5f75ec1d_00005_inside.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,inside,,258.1,8.4,164.13,0.978,1524,1.0,1.0,field,,2588605,g0213,1,
pilot_pair_5f75ec1d_00006_inside.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,inside,,222.7,4.94,181.37,0.95,1277,1.0,0.9999,field,,2465148,g0213,1,
pilot_pair_5f75ec1d_00007_inside.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,inside,,207.8,8.06,305.66,0.977,1306,1.0,1.0,field,,2278328,g0213,1,
pilot_pair_5f75ec1d_00008_inside.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,inside,,245.3,6.05,139.6,1.106,1594,1.0,0.9995,field,,2828979,g0213,1,
pilot_pair_5f75ec1d_00009_partial.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,partial,,271.7,0.34,190.52,1.086,1098,0.7455,0.7468,field,,1812207,g0213,1,
pilot_pair_5f75ec1d_00010_inside.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,inside,,193.0,1.34,258.25,0.911,1645,1.0,1.0,field,,2351293,g0213,1,
pilot_pair_5f75ec1d_00011_partial.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,partial,,280.6,1.18,337.95,0.883,1940,0.7845,0.7791,field,,2833579,g0213,1,
pilot_pair_5f75ec1d_00012_inside.npz,pilot,5f75ec1d458b56000772bd59,orto_basemap,inside,,256.3,4.29,218.34,0.905,1459,1.0,0.9997,field,,2738887,g0213,1,
